url
https://www.bukalapak.com/kartu-prakerja/belajar-desain-grafis-menggunakan-adobe-photoshop-untuk-perancang-grafis-graphic-designer-pemula-26450?source=tab-merchant&referrer=prakerja_merchant
https://www.bukalapak.com/kartu-prakerja/menyusun-perencanaan-tenaga-kerja-dan-wawancara-bagi-calon-manajer-sumber-daya-manusia-26473?source=tab-merchant&referrer=prakerja_merchant
https://www.bukalapak.com/kartu-prakerja/belajar-kepemimpinan-efektif-dan-manajemen-talenta-untuk-calon-supervisor-sdm-26414?source=tab-merchant&referrer=prakerja_merchant
https://www.bukalapak.com/kartu-prakerja/belajar-membuat-konten-materi-sebagai-persiapan-menjadi-penyiar-radio-siniar-podcast-26471?source=tab-merchant&referrer=prakerja_merchant
https://www.bukalapak.com/kartu-prakerja/strategi-penyusunan-anggaran-pemasaran-27812?source=tab-merchant&referrer=prakerja_merchant
https://www.bukalapak.com/kartu-prakerja/strategi-perancangan-produk-digital-27742?source=tab-merchant&referrer=prakerja_merchant
https://www.bukalapak.com/kartu-prakerja/menjadi-petani-sayur-semusim-teknik-hidroponik-26339?source=tab-merchant&referrer=prakerja_merchant
https://www.bukalapak.com/kartu-prakerja/strategi-manajemen-persediaan-untuk-perusahaan-manufaktur-27865?source=tab-merchant&referrer=prakerja_merchant
https://www.bukalapak.com/kartu-prakerja/strategi-pemasaran-via-media-sosial-untuk-online-shop-26297?source=tab-merchant&referrer=prakerja_merchant
https://www.bukalapak.com/kartu-prakerja/desain-ux-dalam-perangkat-lunak-dan-aplikasi-27600?source=tab-merchant&referrer=prakerja_merchant
https://www.bukalapak.com/kartu-prakerja/mengelola-dokumen-administratif-korespondensi-dengan-microsoft-office-27838?source=tab-merchant&referrer=prakerja_merchant
https://www.bukalapak.com/kartu-prakerja/komunikasi-dan-penanganan-komplain-dalam-bahasa-inggris-27604?source=tab-merchant&referrer=prakerja_merchant
https://www.bukalapak.com/kartu-prakerja/belajar-instalasi-sistem-listrik-rumah-dan-menerapkan-sistem-k3-untuk-calon-teknisi-teknik-listrik-26476?source=tab-merchant&referrer=prakerja_merchant
